"ID","Player","Team","Position","Rk","Status","Age","Opponent","Salary","Contract","FPts","Bye","Ros%","+/-"
"*03oky*","DeAndre Smelter","(N/A)","WR","2293","FA","29","Bye","1","WAVR","0","","0%","0%"
"*01mto*","Antone Smith","(N/A)","RB","2294","FA","36","Bye","1","WAVR","0","","0%","0%"
"*04p0q*","Brandon Smith","(N/A)","WR","2295","FA","27","Bye","1","WAVR","0","","0%","0%"
"*04cst*","De'Veon Smith","(N/A)","RB","2296","FA","26","Bye","1","WAVR","0","","0%","0%"
"*04d6a*","DeSean Smith","(N/A)","TE","2297","FA","26","Bye","1","WAVR","0","","0%","0%"
"*04zfy*","Jaylen Smith","(N/A)","WR","2298","FA","24","Bye","1","WAVR","0","","0%","0%"
"*04qg6*","Josh Smith","(N/A)","WR","2299","FA","27","Bye","1","WAVR","0","","0%","0%"
"*03osp*","Rod Smith","(N/A)","RB","2300","FA","29","Bye","1","WAVR","0","","0%","0%"
"*0307u*","Rodney Smith","(N/A)","WR","2301","FA","31","Bye","1","WAVR","0","","0%","0%"
"*04otw*","Ryan Smith","(N/A)","TE","2302","FA","25","Bye","1","WAVR","0","","0%","0%"
"*04cxo*","Shane Smith","(N/A)","TE","2303","FA","28","Bye","1","WAVR","0","","0%","0%"
"*04zw8*","Sutton Smith","(N/A)","RB","2304","FA","25","Bye","1","WAVR","0","","0%","0%"
"*040o8*","Tevaun Smith","(N/A)","WR","2305","FA","28","Bye","1","WAVR","0","","0%","0%"
"*04d2a*","Kevin Snead","(N/A)","WR","2306","FA","0","Bye","1","WAVR","0","","0%","0%"
"*04zg2*","Dredrick Snelson","(N/A)","WR","2307","FA","0","Bye","1","WAVR","0","","0%","0%"
"*040ym*","Joe Sommers","(N/A)","TE","2308","FA","28","Bye","1","WAVR","0","","0%","0%"
"*02jhd*","Bradley Sowell","(N/A)","TE","2309","FA","32","Bye","1","WAVR","0","","0%","0%"
"*0506n*","Wilton Speight","(N/A)","QB","2310","FA","26","Bye","1","WAVR","0","","0%","0%"
"*04cmp*","Thomas Sperbeck","(N/A)","WR","2311","FA","26","Bye","1","WAVR","0","","0%","0%"
"*01tlj*","C.J. Spiller","(N/A)","RB","2312","FA","34","Bye","1","WAVR","0","","0%","0%"
"*040tb*","Nelson Spruce","(N/A)","WR","2313","FA","28","Bye","1","WAVR","0","","0%","0%"
"*040yw*","Alstevis Squirewell","(N/A)","RB","2314","FA","29","Bye","1","WAVR","0","","0%","0%"
"*04v6t*","Allenzae Staggers","(N/A)","WR","2315","FA","0","Bye","1","WAVR","0","","0%","0%"
"*04cvs*","William Stanback","(N/A)","RB","2316","FA","27","Bye","1","WAVR","0","","0%","0%"
"*04cwc*","Jamari Staples","(N/A)","WR","2317","FA","27","Bye","1","WAVR","0","","0%","0%"
"*05jme*","Dylan Stapleton","(N/A)","TE","2318","FA","23","Bye","1","WAVR","0","","0%","0%"
"*01tqw*","James Starks","(N/A)","RB","2319","FA","35","Bye","1","WAVR","0","","0%","0%"
"*04x88*","Frank Stephens","(N/A)","WR","2320","FA","25","Bye","1","WAVR","0","","0%","0%"
"*050l1*","Moral Stephens","(N/A)","TE","2321","FA","25","Bye","1","WAVR","0","","0%","0%"
"*05jsw*","Bryce Sterk","(N/A)","TE","2322","FA","25","Bye","1","WAVR","0","","0%","0%"
"*03oni*","Neal Sterling","(N/A)","TE","2323","FA","29","Bye","1","WAVR","0","","0%","0%"
"*04mru*","Nick Stevens","(N/A)","QB","2324","FA","26","Bye","1","WAVR","0","","0%","0%"
"*04cve*","Tony Stevens","(N/A)","WR","2325","FA","26","Bye","1","WAVR","0","","0%","0%"
"*04cd0*","ArDarius Stewart","(N/A)","WR","2326","FA","27","Bye","1","WAVR","0","","0%","0%"
"*040np*","Dez Stewart","(N/A)","WR","2327","FA","28","Bye","1","WAVR","0","","0%","0%"
"*04zg3*","Brent Stockstill","(N/A)","QB","2328","FA","27","Bye","1","WAVR","0","","0%","0%"
"*04v3k*","Justin Stockton","(N/A)","RB","2329","FA","26","Bye","1","WAVR","0","","0%","0%"
"*05rt9*","Mason Stokke","(N/A)","RB","2330","FA","0","Bye","1","WAVR","0","","0%","0%"
"*030ko*","Jake Stoneburner","(N/A)","TE","2331","FA","32","Bye","1","WAVR","0","","0%","0%"
"*040lb*","Jenson Stoshak","(N/A)","WR","2332","FA","0","Bye","1","WAVR","0","","0%","0%"
"*02jsn*","Rod Streater","(N/A)","WR","2333","FA","33","Bye","1","WAVR","0","","0%","0%"
"*03cgo*","Devin Street","HOU","WR","2334","FA","30","CAR 24<br/>@HOU 9 F","1","WAVR","0","10","0%","0%"
"*050le*","Dontae Strickland","(N/A)","RB","2335","FA","24","Bye","1","WAVR","0","","0%","0%"
"*04csw*","Damore'ea Stringfellow","(N/A)","WR","2336","FA","26","Bye","1","WAVR","0","","0%","0%"
"*03oix*","Jaelen Strong","(N/A)","WR","2337","FA","27","Bye","1","WAVR","0","","0%","0%"
"*02zwk*","Caleb Sturgis","(N/A)","K","2338","FA","32","Bye","1","WAVR","0","","0%","0%"
"*04oln*","Dalton Sturm","(N/A)","QB","2339","FA","26","Bye","1","WAVR","0","","0%","0%"
"*04cnb*","James Summers","(N/A)","RB","2340","FA","27","Bye","1","WAVR","0","","0%","0%"
"*0501z*","Justin Sumpter","(N/A)","WR","2341","FA","25","Bye","1","WAVR","0","","0%","0%"
"*02juu*","Phillip Supernaw","(N/A)","TE","2342","FA","31","Bye","1","WAVR","0","","0%","0%"
"*050w7*","Marcelias Sutton","(N/A)","RB","2343","FA","0","Bye","1","WAVR","0","","0%","0%"
"*040m0*","Chris Swain","(N/A)","RB","2344","FA","28","Bye","1","WAVR","0","","0%","0%"
"*04oxv*","Terry Swanson","(N/A)","RB","2345","FA","25","Bye","1","WAVR","0","","0%","0%"
"*03cng*","Erik Swoope","(N/A)","TE","2346","FA","29","Bye","1","WAVR","0","","0%","0%"
"*03cgl*","Lorenzo Taliaferro","(N/A)","RB","2347","FA","29","Bye","1","WAVR","0","","0%","0%"
"*005d9*","Jacob Tamme","(N/A)","TE","2348","FA","36","Bye","1","WAVR","0","","0%","0%"
"*01tnj*","Ben Tate","(N/A)","RB","2349","FA","33","Bye","1","WAVR","0","","0%","0%"
"*05jue*","Alex Taylor","CHI","TE","2350","FA","24","@CLE Sun 1:00PM","1","WAVR","0","10","0%","0%"
"*05uo7*","Corey Taylor","(N/A)","RB","2351","FA","24","Bye","1","WAVR","0","","0%","0%"
"*03osy*","Jordan Taylor","(N/A)","WR","2352","FA","29","Bye","1","WAVR","0","","0%","0%"
"*040jt*","Kelvin Taylor","(N/A)","RB","2353","FA","27","Bye","1","WAVR","0","","0%","0%"
"*04mey*","Kent Taylor","(N/A)","TE","2354","FA","0","Bye","1","WAVR","0","","0%","0%"
"*02zvw*","Stepfan Taylor","(N/A)","RB","2355","FA","30","Bye","1","WAVR","0","","0%","0%"
"*03omm*","Randall Telfer","(N/A)","TE","2356","FA","29","Bye","1","WAVR","0","","0%","0%"
"*04cok*","Zach Terrell","(N/A)","QB","2357","FA","28","Bye","1","WAVR","0","","0%","0%"
"*055hr*","Vincent Testaverde","(N/A)","QB","2358","FA","25","Bye","1","WAVR","0","","0%","0%"
"*04czk*","Jahad Thomas","(N/A)","RB","2359","FA","25","Bye","1","WAVR","0","","0%","0%"
"*026w5*","Julius Thomas","(N/A)","TE","2360","FA","33","Bye","1","WAVR","0","","0%","0%"
"*04d6f*","Justin Thomas","(N/A)","WR","2361","FA","27","Bye","1","WAVR","0","","0%","0%"
"*040ut*","Lawrence Thomas","(N/A)","RB","2362","FA","28","Bye","1","WAVR","0","","0%","0%"
"*04zg6*","Lexington Thomas","(N/A)","RB","2363","FA","25","Bye","1","WAVR","0","","0%","0%"
"*04cz5*","Noel Thomas","(N/A)","WR","2364","FA","27","Bye","1","WAVR","0","","0%","0%"
"*050d3*","DeAndre Thompkins","(N/A)","WR","2365","FA","25","Bye","1","WAVR","0","","0%","0%"
"*030aw*","Kenbrell Thompkins","(N/A)","WR","2366","FA","33","Bye","1","WAVR","0","","0%","0%"
"*04d67*","Chris Thompson","SF","WR","2367","FA","27","GB Sun 8:20PM","1","WAVR","0","6","0%","0%"
"*02jte*","Deonte Thompson","(N/A)","WR","2368","FA","32","Bye","1","WAVR","0","","0%","0%"
"*03cl6*","Juwan Thompson","(N/A)","RB","2369","FA","29","Bye","1","WAVR","0","","0%","0%"
"*044xh*","Kendal Thompson","(N/A)","WR","2370","FA","29","Bye","1","WAVR","0","","0%","0%"
"*04oro*","Mark Thompson","(N/A)","RB","2371","FA","26","Bye","1","WAVR","0","","0%","0%"
"*02jbq*","Taylor Thompson","(N/A)","TE","2372","FA","31","Bye","1","WAVR","0","","0%","0%"
"*050h8*","Trevion Thompson","(N/A)","WR","2373","FA","25","Bye","1","WAVR","0","","0%","0%"
"*044xi*","T.J. Thorpe","(N/A)","WR","2374","FA","28","Bye","1","WAVR","0","","0%","0%"
"*05jmf*","Nick Tiano","(N/A)","QB","2375","FA","24","Bye","1","WAVR","0","","0%","0%"
"*04d7d*","Lenard Tillery","(N/A)","RB","2376","FA","27","Bye","1","WAVR","0","","0%","0%"
"*026xk*","Jordan Todman","(N/A)","RB","2377","FA","31","Bye","1","WAVR","0","","0%","0%"
"*012c0*","Mike Tolbert","(N/A)","RB","2378","FA","35","Bye","1","WAVR","0","","0%","0%"
"*04oms*","Jalen Tolliver","(N/A)","WR","2379","FA","25","Bye","1","WAVR","0","","0%","0%"
"*029vj*","Scott Tolzien","(N/A)","QB","2380","FA","34","Bye","1","WAVR","0","","0%","0%"
"*04cma*","Alek Torgersen","(N/A)","QB","2381","FA","26","Bye","1","WAVR","0","","0%","0%"
"*03d0g*","Fitzgerald Toussaint","(N/A)","RB","2382","FA","31","Bye","1","WAVR","0","","0%","0%"
"*04cri*","Keith Towbridge","(N/A)","TE","2383","FA","26","Bye","1","WAVR","0","","0%","0%"
"*047gl*","Austin Trainor","(N/A)","QB","2384","FA","30","Bye","1","WAVR","0","","0%","0%"
"*0412u*","Austin Traylor","(N/A)","TE","2385","FA","28","Bye","1","WAVR","0","","0%","0%"
"*040u7*","Bryce Treggs","(N/A)","WR","2386","FA","27","Bye","1","WAVR","0","","0%","0%"
"*050yq*","Fred Trevillion","(N/A)","WR","2387","FA","26","Bye","1","WAVR","0","","0%","0%"
"*04omt*","Jonah Trinnaman","(N/A)","WR","2388","FA","25","Bye","1","WAVR","0","","0%","0%"
"*04511*","Nick Truesdell","(N/A)","TE","2389","FA","31","Bye","1","WAVR","0","","0%","0%"
"*040y5*","Marcus Tucker","(N/A)","WR","2390","FA","29","Bye","1","WAVR","0","","0%","0%"
"*02jau*","Robert Turbin","(N/A)","RB","2391","FA","31","Bye","1","WAVR","0","","0%","0%"
"*04orq*","De'Lance Turner","(N/A)","RB","2392","FA","26","Bye","1","WAVR","0","","0%","0%"
"*0415o*","Jarvis Turner","(N/A)","WR","2393","FA","27","Bye","1","WAVR","0","","0%","0%"
"*040rq*","Paul Turner","(N/A)","WR","2394","FA","28","Bye","1","WAVR","0","","0%","0%"
"*0500u*","Xavier Turner","(N/A)","RB","2395","FA","26","Bye","1","WAVR","0","","0%","0%"
"*03p4j*","Andrew Turzilli","(N/A)","WR","2396","FA","29","Bye","1","WAVR","0","","0%","0%"
"*03p44*","Will Tye","(N/A)","TE","2397","FA","29","Bye","1","WAVR","0","","0%","0%"
"*050an*","Xavier Ubosi","(N/A)","WR","2398","FA","27","Bye","1","WAVR","0","","0%","0%"
"*03clw*","Colton Underwood","(N/A)","TE","2399","FA","29","Bye","1","WAVR","0","","0%","0%"
"*040v6*","Soma Vainuku","(N/A)","RB","2400","FA","29","Bye","1","WAVR","0","","0%","0%"
"*040nk*","Hakeem Valles","(N/A)","TE","2401","FA","28","Bye","1","WAVR","0","","0%","0%"
"*040uu*","Jason Vander Laan","(N/A)","TE","2402","FA","29","Bye","1","WAVR","0","","0%","0%"
"*03ctt*","Dustin Vaughan","(N/A)","QB","2403","FA","30","Bye","1","WAVR","0","","0%","0%"
"*04zga*","Teddy Veal","(N/A)","WR","2404","FA","25","Bye","1","WAVR","0","","0%","0%"
"*04oyn*","Jordan Veasy","(N/A)","WR","2405","FA","26","Bye","1","WAVR","0","","0%","0%"
"*023wb*","Shane Vereen","(N/A)","RB","2406","FA","32","Bye","1","WAVR","0","","0%","0%"
"*04htz*","Darius Victor","(N/A)","RB","2407","FA","27","Bye","1","WAVR","0","","0%","0%"
"*00541*","Scottie Vines","DET","WR","2408","FA","0","BAL Sun 1:00PM","1","WAVR","0","9","0%","0%"
"*04ary*","Daryl Virgies","(N/A)","RB","2409","FA","0","Bye","1","WAVR","0","","0%","0%"
"*03os0*","Brian Vogler","(N/A)","TE","2410","FA","29","Bye","1","WAVR","0","","0%","0%"
"*05jmz*","Ahmad Wagner","(N/A)","WR","2411","FA","24","Bye","1","WAVR","0","","0%","0%"
"*03oiu*","Clive Walford","(N/A)","TE","2412","FA","29","Bye","1","WAVR","0","","0%","0%"
"*04cko*","Kenneth Walker III","(N/A)","WR","2413","FA","27","Bye","1","WAVR","0","","0%","0%"
"*03coh*","Derel Walker","(N/A)","WR","2414","FA","30","Bye","1","WAVR","0","","0%","0%"
"*056c6*","Joe Walker","(N/A)","WR","2415","FA","25","Bye","1","WAVR","0","","0%","0%"
"*04zgc*","Warren Wand","(N/A)","RB","2416","FA","24","Bye","1","WAVR","0","","0%","0%"
"*03owz*","Terron Ward","(N/A)","RB","2417","FA","29","Bye","1","WAVR","0","","0%","0%"
"*0554w*","Aca'Cedric Ware","(N/A)","RB","2418","FA","24","Bye","1","WAVR","0","","0%","0%"
"*03ct8*","Corey Washington","(N/A)","WR","2419","FA","29","Bye","1","WAVR","0","","0%","0%"
"*0500v*","Jerome Washington","(N/A)","TE","2420","FA","0","Bye","1","WAVR","0","","0%","0%"
"*002lm*","Leon Washington","(N/A)","RB","2421","FA","39","Bye","1","WAVR","0","","0%","0%"
"*002rr*","Nate Washington","(N/A)","WR","2422","FA","38","Bye","1","WAVR","0","","0%","0%"
"*044xg*","David Watford","(N/A)","WR","2423","FA","28","Bye","1","WAVR","0","","0%","0%"
"*03std*","Terrell Watson","(N/A)","RB","2424","FA","28","Bye","1","WAVR","0","","0%","0%"
"*052u5*","Jamarius Way","(N/A)","WR","2425","FA","24","Bye","1","WAVR","0","","0%","0%"
"*01tr2*","Joe Webb","(N/A)","QB","2426","FA","34","Bye","1","WAVR","0","","0%","0%"
"*04ms6*","Ralph Webb","(N/A)","RB","2427","FA","26","Bye","1","WAVR","0","","0%","0%"
"*02j8d*","Brandon Weeden","(N/A)","QB","2428","FA","37","Bye","1","WAVR","0","","0%","0%"
"*001e7*","Eric Weems","(N/A)","WR","2429","FA","36","Bye","1","WAVR","0","","0%","0%"
"*03ot8*","Brandon Wegher","(N/A)","RB","2430","FA","30","Bye","1","WAVR","0","","0%","0%"
"*040m1*","Matt Weiser","(N/A)","TE","2431","FA","28","Bye","1","WAVR","0","","0%","0%"
"*002em*","Wes Welker","(N/A)","WR","2432","FA","40","Bye","1","WAVR","0","","0%","0%"
"*04oqg*","Elijah Wellman","(N/A)","RB","2433","FA","27","Bye","1","WAVR","0","","0%","0%"
"*04olr*","David Wells","(N/A)","TE","2434","FA","26","Bye","1","WAVR","0","","0%","0%"
"*03ci3*","Keith Wenning","(N/A)","QB","2435","FA","30","Bye","1","WAVR","0","","0%","0%"
"*04zgd*","Ari Werts","(N/A)","TE","2436","FA","25","Bye","1","WAVR","0","","0%","0%"
"*0504l*","Alex Wesley","(N/A)","WR","2437","FA","25","Bye","1","WAVR","0","","0%","0%"
"*04zge*","Braeden West","(N/A)","RB","2438","FA","0","Bye","1","WAVR","0","","0%","0%"
"*03cqv*","Charcandrick West","(N/A)","RB","2439","FA","30","Bye","1","WAVR","0","","0%","0%"
"*03cfc*","Terrance West","(N/A)","RB","2440","FA","30","Bye","1","WAVR","0","","0%","0%"
"*03p8m*","Tevin Westbrook","(N/A)","TE","2441","FA","28","Bye","1","WAVR","0","","0%","0%"
"*04hkf*","Jordan Westerkamp","(N/A)","WR","2442","FA","27","Bye","1","WAVR","0","","0%","0%"
"*02jm5*","Griff Whalen","(N/A)","WR","2443","FA","31","Bye","1","WAVR","0","","0%","0%"
"*02zu2*","Markus Wheaton","PHI","WR","2444","FA","30","@DAL Mon 8:15PM","1","WAVR","0","14","0%","0%"
"*04cxr*","Robert Wheelwright","(N/A)","WR","2445","FA","0","Bye","1","WAVR","0","","0%","0%"
"*02a4i*","Nate Whitaker","MIN","K","2446","FA","33","SEA Sun 4:25PM","1","WAVR","0","7","0%","0%"
"*046g4*","Darius White","(N/A)","WR","2447","FA","30","Bye","1","WAVR","0","","0%","0%"
"*04osr*","KaRaun White","(N/A)","WR","2448","FA","28","Bye","1","WAVR","0","","0%","0%"
"*04col*","Tim White","(N/A)","WR","2449","FA","27","Bye","1","WAVR","0","","0%","0%"
"*03p3e*","Lucky Whitehead","NYJ","WR","2450","FA","29","@DEN Sun 4:05PM","1","WAVR","0","6","0%","0%"
"*04cxe*","Kermit Whitfield","(N/A)","WR","2451","FA","27","Bye","1","WAVR","0","","0%","0%"
"*04csg*","Isaac Whitney","(N/A)","WR","2452","FA","27","Bye","1","WAVR","0","","0%","0%"
"*02y45*","Fozzy Whittaker","(N/A)","RB","2453","FA","32","Bye","1","WAVR","0","","0%","0%"
"*040uf*","Cole Wick","(N/A)","TE","2454","FA","27","Bye","1","WAVR","0","","0%","0%"
"*04mst*","Jake Wieneke","(N/A)","WR","2455","FA","27","Bye","1","WAVR","0","","0%","0%"
"*040qz*","Brandon Wilds","(N/A)","RB","2456","FA","28","Bye","1","WAVR","0","","0%","0%"
"*04zgh*","Manny Wilkins","(N/A)","QB","2457","FA","25","Bye","1","WAVR","0","","0%","0%"
"*04ooq*","Jimmy Williams III","(N/A)","WR","2458","FA","26","Bye","1","WAVR","0","","0%","0%"
"*04zgi*","Aeris Williams","(N/A)","RB","2459","FA","26","Bye","1","WAVR","0","","0%","0%"
"*03cfv*","Andre Williams","(N/A)","RB","2460","FA","29","Bye","1","WAVR","0","","0%","0%"
"*0306t*","Brandon Williams","(N/A)","TE","2461","FA","33","Bye","1","WAVR","0","","0%","0%"
"*040x9*","Bryce Williams","(N/A)","TE","2462","FA","28","Bye","1","WAVR","0","","0%","0%"
"*041fa*","Dalyn Williams","(N/A)","QB","2463","FA","27","Bye","1","WAVR","0","","0%","0%"
"*04iy8*","Daniel Williams","(N/A)","WR","2464","FA","26","Bye","1","WAVR","0","","0%","0%"
"*0035h*","DeAngelo Williams","(N/A)","RB","2465","FA","38","Bye","1","WAVR","0","","0%","0%"
"*05wky*","DeShon Williams","(N/A)","TE","2466","FA","0","Bye","1","WAVR","0","","0%","0%"
"*040m2*","Dom Williams","(N/A)","WR","2467","FA","31","Bye","1","WAVR","0","","0%","0%"
"*04cxs*","Jalen Williams","(N/A)","WR","2468","FA","0","Bye","1","WAVR","0","","0%","0%"
"*04cr2*","Jarveon Williams","(N/A)","RB","2469","FA","26","Bye","1","WAVR","0","","0%","0%"
"*02a5d*","Jonathan Williams","CIN","RB","2470","FA","33","@PIT Sun 1:00PM","1","WAVR","0","10","0%","0%"
"*04v96*","Julian Williams","(N/A)","WR","2471","FA","25","Bye","1","WAVR","0","","0%","0%"
"*03qb8*","Kasen Williams","(N/A)","WR","2472","FA","29","Bye","1","WAVR","0","","0%","0%"
"*02zyc*","Kerwynn Williams","(N/A)","RB","2473","FA","30","Bye","1","WAVR","0","","0%","0%"
"*04zgl*","Malcolm Williams","(N/A)","WR","2474","FA","0","Bye","1","WAVR","0","","0%","0%"
"*04onl*","Malik Williams","(N/A)","RB","2475","FA","25","Bye","1","WAVR","0","","0%","0%"
"*04chq*","Marquez Williams","(N/A)","RB","2476","FA","27","Bye","1","WAVR","0","","0%","0%"
"*0413b*","Marquise Williams","(N/A)","QB","2477","FA","28","Bye","1","WAVR","0","","0%","0%"
"*0309p*","Nick Williams","(N/A)","WR","2478","FA","30","Bye","1","WAVR","0","","0%","0%"
"*03zb5*","Ryan Williams","(N/A)","QB","2479","FA","0","Bye","1","WAVR","0","","0%","0%"
"*04ost*","Taj Williams","(N/A)","WR","2480","FA","28","Bye","1","WAVR","0","","0%","0%"
"*045ce*","Terry Williams","(N/A)","RB","2481","FA","29","Bye","1","WAVR","0","","0%","0%"
"*03oy5*","Trey Williams","(N/A)","RB","2482","FA","28","Bye","1","WAVR","0","","0%","0%"
"*040ve*","Wendall Williams","(N/A)","WR","2483","FA","31","Bye","1","WAVR","0","","0%","0%"
"*040wk*","Jordan Williams-Lambert","(N/A)","WR","2484","FA","27","Bye","1","WAVR","0","","0%","0%"
"*04omx*","Corey Willis","(N/A)","WR","2485","FA","26","Bye","1","WAVR","0","","0%","0%"
"*04cmr*","Bobo Wilson","(N/A)","WR","2486","FA","26","Bye","1","WAVR","0","","0%","0%"
"*04p1d*","Clayton Wilson","(N/A)","TE","2487","FA","27","Bye","1","WAVR","0","","0%","0%"
"*02zyg*","Marquess Wilson","(N/A)","WR","2488","FA","29","Bye","1","WAVR","0","","0%","0%"
"*04ms8*","Nick Wilson","(N/A)","RB","2489","FA","0","Bye","1","WAVR","0","","0%","0%"
"*04olm*","Shaun Wilson","(N/A)","RB","2490","FA","25","Bye","1","WAVR","0","","0%","0%"
"*04p1c*","Tim Wilson","(N/A)","WR","2491","FA","27","Bye","1","WAVR","0","","0%","0%"
"*04d7e*","Travis Wilson","(N/A)","TE","2492","FA","27","Bye","1","WAVR","0","","0%","0%"
"*04ozc*","Shane Wimann","(N/A)","TE","2493","FA","27","Bye","1","WAVR","0","","0%","0%"
"*030ca*","George Winn","(N/A)","RB","2494","FA","30","Bye","1","WAVR","0","","0%","0%"
"*040lk*","Max Wittek","(N/A)","QB","2495","FA","28","Bye","1","WAVR","0","","0%","0%"
"*04usp*","Austin Wolf","(N/A)","WR","2496","FA","26","Bye","1","WAVR","0","","0%","0%"
"*030c4*","Cierre Wood","(N/A)","RB","2497","FA","30","Bye","1","WAVR","0","","0%","0%"
"*05027*","Trevor Wood","(N/A)","TE","2498","FA","24","Bye","1","WAVR","0","","0%","0%"
"*04zgo*","Darnell Woolfolk","(N/A)","RB","2499","FA","0","Bye","1","WAVR","0","","0%","0%"
"*03ydi*","Justin Worley","(N/A)","QB","2500","FA","28","Bye","1","WAVR","0","","0%","0%"
"*04zgp*","C.J. Worton","(N/A)","WR","2501","FA","25","Bye","1","WAVR","0","","0%","0%"
"*03cj6*","James Wright","(N/A)","WR","2502","FA","29","Bye","1","WAVR","0","","0%","0%"
"*02j8b*","Kendall Wright","(N/A)","WR","2503","FA","31","Bye","1","WAVR","0","","0%","0%"
"*050lx*","Micah Wright","(N/A)","WR","2504","FA","25","Bye","1","WAVR","0","","0%","0%"
"*0506y*","Terry Wright","(N/A)","WR","2505","FA","24","Bye","1","WAVR","0","","0%","0%"
"*0303z*","Tim Wright","(N/A)","TE","2506","FA","31","Bye","1","WAVR","0","","0%","0%"
"*04cnd*","Steven Wroblewski","(N/A)","TE","2507","FA","28","Bye","1","WAVR","0","","0%","0%"
"*002vz*","Dominique Zeigler","SF","WR","2508","FA","36","GB Sun 8:20PM","1","WAVR","0","6","0%","0%"
"*050ee*","Isaac Zico","(N/A)","WR","2509","FA","25","Bye","1","WAVR","0","","0%","0%"
"*005ff*","Keith Zinger","NYJ","TE","2510","FA","36","@DEN Sun 4:05PM","1","WAVR","0","6","0%","0%"
"*04ca1*","Mitchell Trubisky","BUF","QB","2511","FA","27","WAS Sun 1:00PM","1","WAVR","-0.2","7","11%","-0.2%"
"*04cx0*","Greg Ward","PHI","WR","2512","FA","26","@DAL Mon 8:15PM","1","WAVR","-0.25","14","8%","-0.6%"
"*05gu9*","Jordan Love","GB","QB","2513","FA","22","@SF Sun 8:20PM","1","WAVR","-0.3","13","25%","0%"
"*026s8*","Blaine Gabbert","TB","QB","2514","FA","31","@LAR Sun 4:25PM","1","WAVR","-0.3","9","2%","0%"
"*05jde*","Donovan Peoples-Jones","CLE","WR","2515","FA","22","CHI Sun 1:00PM","1","WAVR","-0.35","13","26%","-0.5%"
"*048vj*","Josh Rosen","ATL","QB","2516","FA","24","@NYG Sun 1:00PM","1","WAVR","-0.5","6","4%","+0.3%"
"*05gub*","Jacob Eason","IND","QB","2517","FA","23","@TEN Sun 1:00PM","1","WAVR","-0.8","14","15%","+1%"
"*040it*","Jakeem Grant","MIA","WR","2518","FA","28","@LV Sun 4:05PM","1","WAVR","-1.08","14","4%","-0.3%"
"*20250#1090*","Atlanta","null","DST","2519","FA","","@NYG Sun 1:00PM","1","WAVR","-1.22","6","9%","-0.1%"
"*20110#1090*","Jacksonville","null","DST","2520","FA","","ARI Sun 1:00PM","1","WAVR","-2.15","7","9%","-1.2%"
"*20200#1090*","Washington","null","DST","2521","FA","","@BUF Sun 1:00PM","1","WAVR","-2.3","9","89%","-8.8%"
"*20050#1090*","Baltimore","null","DST","2522","OAK","","@DET Sun 1:00PM","5","WAVR","-3.5","8","92%","+2.3%"
"*20080#1090*","Pittsburgh","null","DST","2523","NE","","CIN Sun 1:00PM","13","WAVR","-3.75","7","98%","-0.6%"
"*20290#1090*","Arizona","null","DST","2524","FA","","@JAX Sun 1:00PM","1","WAVR","-4.95","12","70%","+1%"
"*20140#1090*","Kansas City","null","DST","2525","FA","","LAC Sun 1:00PM","1","WAVR","-5.05","12","37%","-0.8%"
"*20120#1090*","Tennessee","null","DST","2526","FA","","IND Sun 1:00PM","1","WAVR","-5.1","13","50%","+3%"
"*20220#1090*","Detroit","null","DST","2527","FA","","BAL Sun 1:00PM","1","WAVR","-6.15","9","5%","0%"
"*20180#1090*","NY Giants","null","DST","2528","FA","","ATL Sun 1:00PM","1","WAVR","-7.5","10","16%","-1.7%"
"*20320#1090*","Seattle","null","DST","2529","FA","","@MIN Sun 4:25PM","1","WAVR","-13.6","9","53%","-5.1%"
